Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
"Blue Coyote Theater Group, Inc.","380 Broadway, 4th Floor",10013,Theater,40.718112,-74.002958,cultural_center,-1
Sevilla Restaurant,62 Charles St,10014,seafood,40.73487259,-74.00297083,restaurant,3.5
Piccola Cucina Estiatorio,75 Thompson St,10012,italian,40.7246,-74.0029799,restaurant,4.5
Cipriani Downtown,376 W Broadway,10012,italian,40.723567,-74.003003,restaurant,3.5
Lum Dee Thai Cuisine,218 Columbia St,11231,thai,40.68471,-74.00301,restaurant,4
Ovest Pizzoteca by Luzzo's,513 W 27th St,10001,italian,40.75074768,-74.00302124,restaurant,4.5
Empellón Taqueria,230 W 4th St,10014,mexican,40.7341219,-74.0030294,restaurant,4
Gia Lam,4810 8th Ave,11220,vietnamese,40.64211,-74.00304,restaurant,3.5
"Contemporary Art for America, Inc.","330 West 15th Street, Suite 5D",10011,Museum,40.740866,-74.003046,cultural_center,-1
Faicco's Italian Specialties,260 Bleecker St,10014,italian,40.73113,-74.00306,restaurant,4
Big Gay Ice Cream,207 Front St,10038,dessert,40.70715,-74.00306,restaurant,2.5
Chop Shop,254 10th Ave,10001,thai,40.7486687,-74.0031128,restaurant,4
India's Curry,1926 Bath Ave,11214,indian,40.60197,-74.00312,restaurant,3.5
Lola Taverna,210 6th Ave,10014,healthy,40.727093,-74.003158,restaurant,4
Hirohisa,73 Thompson St,10012,japanese,40.724597,-74.003174,restaurant,4
Clay Pot - West Village,270 Bleeker St,10014,chinese,40.73138,-74.00319,restaurant,2.5
Trattoria Pesce Pasta,262 Bleecker St,10014,italian,40.73115,-74.00319,restaurant,4
Aurora Soho,510 Broome St,10013,italian,40.723543,-74.003199,restaurant,4
Divaria Productions Inc,63 Thompson Street Apt 4D,10012,Music,40.724211,-74.0032,cultural_center,-1
Leslie-Lohman Museum of Gay and Lesbian Art,26 Wooster Street,10013,Museum,40.721705,-74.003204,cultural_center,-1
Village Pizza,65 8th Ave,10014,pizza,40.73927,-74.00321,restaurant,4
The Little Taco House,246 West 4th St,10014,mexican,40.73475,-74.00321,restaurant,4
Nami Nori,33 Carmine St,10014,korean,40.730284,-74.003212,restaurant,4.5
Fairfax,234 W 4th St,10014,brunch,40.73433,-74.00322,restaurant,4
Piccola Cucina Osteria,196 Spring St,10012,seafood,40.72506,-74.00322,restaurant,5
Blind Tiger Ale House,281 Bleecker St,10014,american,40.731926,-74.003223,restaurant,4
Revolution Sandwich NY,52 Walker St,10013,indian,40.7191286,-74.0032257,restaurant,3.5
Mary's Fish Camp,64 Charles St,10014,seafood,40.7348192,-74.0032416,restaurant,3.5
Artists Space,55 Walker Street,10013,Visual Arts,40.718952,-74.003268,cultural_center,-1
Vin et Fleurs,69 Thompson St,10012,brunch,40.72448,-74.00327,restaurant,4.5
Milk Bar West Village,74 Christopher St,10014,dessert,40.7334552,-74.0032794,restaurant,3.5
St Tropez - Soho,194 Spring St,10012,brunch,40.72498,-74.00328,restaurant,3.5
Rocky's Pizza 14th St,304 W 14th St,10014,pizza,40.740022,-74.003288,restaurant,3.5
Pi Bakerie and Eaterie,512 Broome St,10013,dessert,40.72361,-74.00329,restaurant,4
Ghandi Cafe,283 Bleecker St,10014,indian,40.73194,-74.0033,restaurant,4
The Loyal,289 Bleecker St,10014,brunch,40.73216279,-74.00330259,restaurant,3.5
Taco Mahal,73 7th Ave S,10014,mexican,40.732337,-74.003303,restaurant,4
Attraversa West Village,14 Bedford St,10014,italian,40.72900586,-74.00331282,restaurant,3.5
John's of Bleecker Street,278 Bleecker St,10014,pizza,40.73158,-74.00332,restaurant,4
"Universal Theater Alliance, Inc.",100 Summit Street,11231,Theater,40.682186,-74.003324,cultural_center,-1
Hakata Tonton,61 Grove St,10014,korean,40.733234,-74.003326,restaurant,4
Altesi Downtown,200 Spring St,10012,pizza,40.72511,-74.00333,restaurant,2.5
Grounded,28 Jane St,10014,vietnamese,40.73806,-74.0034,restaurant,4
Tartine,253 W 11th St,10014,brunch,40.7362899,-74.00344,restaurant,3.5
Ciccio,190 6th Ave,10013,italian,40.72632633,-74.00344712,restaurant,3.5
Fish,280 Bleecker St,10014,seafood,40.731734,-74.003463,restaurant,4
South Street Seaport Museum,12 Fulton Street,10038,Museum,40.706631,-74.003495,cultural_center,-1
Jack's Wife Freda,50 Carmine St,10014,brunch,40.729826,-74.003516,restaurant,2.5
Cotenna,21 Bedford St,10014,italian,40.72903,-74.00357,restaurant,4
Saluggi's,325 Church St,10013,pizza,40.720104,-74.003578,restaurant,4.5
Bodega Negra,355 W 16th St,10011,mexican,40.74214144,-74.00357819,restaurant,4.5
SUGARFISH by sushi nozawa,202 Spring St,10012,japanese,40.72511,-74.00358,restaurant,3
Mama Tere Taverna,887 5th Ave,11232,american,40.65136,-74.00361,restaurant,4
Flip'n Toss,82 Christopher St,10014,american,40.73341,-74.00364,restaurant,4
Frankie Goes To Bollywood,204 Spring St,10012,indian,40.72526,-74.00364,restaurant,4
Bleecker Street Pizza,69 7th Ave S,10014,pizza,40.7320627,-74.00365523,restaurant,4.5
Papatzul,55 Grand St,10013,mexican,40.722148,-74.003677,restaurant,4
Urban Vegan Kitchen,41 Carmine St,10014,healthy,40.7302,-74.00368,restaurant,3.5
Via Carota,51 Grove St,10014,italian,40.7331,-74.00369,restaurant,4
Aquagrill,210 Spring St,10012,seafood,40.72535456,-74.00370109,restaurant,4
Le Pif,465 W 23rd St,10011,brunch,40.7476868,-74.0037054,restaurant,4
The Woo,206 Spring St,10012,korean,40.7253,-74.00371,restaurant,4.5
Calle Dao - Chelsea,461 W 23rd St,10011,seafood,40.7476515,-74.0037312,restaurant,4
Marble Dessert Bar,27 Bedford St,10014,dessert,40.72915494,-74.00374297,restaurant,4
Market Table,54 Carmine St,10014,american,40.72976593,-74.00376653,restaurant,4
Codino,62 Carmine St,10014,italian,40.73006435,-74.00379367,restaurant,4.5
Philippe Downtown,355 W 16th St,10011,chinese,40.74213,-74.0038,restaurant,4
MAMO Restaurant,323 W Broadway,10013,italian,40.72186,-74.00382,restaurant,4
Co Ba,110 9th Ave,10011,vietnamese,40.74313354,-74.00387573,restaurant,4
Flux Factory,39-31 29th Street,11101,Visual Arts,40.660464,-74.003914,cultural_center,-1
Windrose,39 Downing St,10014,seafood,40.72933,-74.00392,restaurant,3.5
Cafe Cluny,284 W 12th St,10014,brunch,40.737385,-74.003966,restaurant,3.5
Astoria Big Band,"161 Sixth Avenue, 14th floor",10013,Music,40.725677,-74.003976,cultural_center,-1
"Flying Fig Theater, Inc.","161 Sixth Avenue, 14th Floor",10013,Theater,40.725677,-74.003976,cultural_center,-1
Lindsay's Theatre,"161 Sixth Avenue, 14th Floor",10013,Theater,40.725677,-74.003976,cultural_center,-1
Michael Chekhov Theatre Company,"161 Sixth Avenue, 14th Floor",10013,Theater,40.725677,-74.003976,cultural_center,-1
The Black Derby,310 W 4th St,10014,brunch,40.737266,-74.00399,restaurant,3
Children's Theatre Company of New York,526 West 26th Street,10001,Theater,40.750094,-74.003999,cultural_center,-1
International Print Center New York,"526 West 26th Street, Room 824",10001,Visual Arts,40.750094,-74.003999,cultural_center,-1
"Visual AIDS for the Arts, Inc.","526 West 26th Street, Ste. 510",10001,Visual Arts,40.750094,-74.003999,cultural_center,-1
omakase room by maaser,321 Bleecker St,10014,japanese,40.73316,-74.004,restaurant,3.5
Shuraku,47 8th Ave,10014,japanese,40.73854466,-74.00400711,restaurant,4.5
Sola Pasta Bar,330 W Broadway,10013,italian,40.72229,-74.00403,restaurant,3
T.O.A.S.T.,50 White Street,10013,Visual Arts,40.718521,-74.004098,cultural_center,-1
Luchadores,87 South St,10038,mexican,40.70582,-74.00411,restaurant,3.5
Belle Reve,305 Church St,10013,american,40.7194897,-74.00411439,restaurant,3.5
Rafele Ristorante,29 7th Ave S,10014,italian,40.73094712,-74.00411718,restaurant,4
Gallow Green,542 W 27th St,10001,brunch,40.7508871,-74.0041249,restaurant,4
Aux Merveilleux De Fred,37 8th Ave,10014,dessert,40.738362,-74.004134,restaurant,3
La Loteria,29 7th Ave S,10014,mexican,40.73078655,-74.00413595,restaurant,4
Synagogue for the Arts,49 White Street,10013,Visual Arts,40.718526,-74.004156,cultural_center,-1
Luv Tea,37A Bedford St,10014,dessert,40.73005,-74.00417,restaurant,4.5
"Primary Information, Inc.",41 Grand Street,10013,Visual Arts,40.722575,-74.004174,cultural_center,-1
Sushi on Jones,210 W 10th St,10014,japanese,40.73399,-74.00418,restaurant,4
by CHLOE. Seaport District,181 Front St,10038,healthy,40.70657,-74.00418,restaurant,4
Westville West,210 W 10th St,10014,american,40.7340046,-74.0041863,restaurant,4.5
Trading Post,170 John St,10038,seafood,40.7059604,-74.0041871,restaurant,4.5
Tavern on Jane,31 8th Ave,10014,american,40.73822,-74.00426,restaurant,3.5
Gilligan's at Soho Grand,310 W Broadway,10013,seafood,40.722017,-74.004306,restaurant,4
Buvette,42 Grove St,10014,american,40.732704,-74.004317,restaurant,3.5
La Bonbonniere,28 8th Ave,10014,brunch,40.73777,-74.00433627,restaurant,4
Lesbian & Gay Big Apple Corps,332 Bleecker Street,10014,Music,40.733529,-74.004352,cultural_center,-1
"TheaterTweed, Inc.","332 Bleecker Street, #G-36",10014,Theater,40.733529,-74.004352,cultural_center,-1
Hao Noodle Chelsea,343 W 14th St,10014,korean,40.7406999,-74.00436,restaurant,3.5
Anejo Tribeca,301 Church St,10013,mexican,40.7193829,-74.004417,restaurant,4
Sushi Nakazawa,23 Commerce St,10014,japanese,40.73174652,-74.00454938,restaurant,4
Jajaja,63 Carmine St,10014,mexican,40.72979,-74.00455,restaurant,4
"stageFARM, Inc.",302A West 12th Street,10014,Theater,40.737539,-74.004561,cultural_center,-1
Lupe's,110 Ave Of The Americas,10013,mexican,40.72369,-74.0045776,restaurant,3.5
Canal Street Oysters,380 Canal St,10013,seafood,40.72103,-74.00461,restaurant,4
Mission Ceviche,353 W 14th St,10014,seafood,40.74108,-74.004628,restaurant,4
Spunto,65 Carmine St,10014,pizza,40.7297584,-74.0046303,restaurant,3.5
Takeshi Sushi,28 Grand St,10013,japanese,40.72294,-74.00464,restaurant,4
ApexArt Curatorial Program,291 Church Street,10013,Visual Arts,40.719084,-74.004654,cultural_center,-1
Atlantic Theater Company,"76 Ninth Avenue, Ste. 537",10011,Theater,40.741915,-74.004659,cultural_center,-1
Ayada Thai - Chelsea Market,75 9th Ave,10011,thai,40.74222,-74.00466,restaurant,4
Toriko NY,76 Carmine St,10014,japanese,40.72943,-74.00466,restaurant,4
Juban,207 10th Ave,10011,japanese,40.74731,-74.00467,restaurant,4
Laojie Hotpot,811 53rd St,11220,korean,40.63897093,-74.00468469,restaurant,4.5
Little Italy Pizza,50 Fulton St,10038,pizza,40.70810418,-74.0046898,restaurant,2.5
Waffle de Lys,353 W 14th St,10014,dessert,40.7408498,-74.0046958,restaurant,3.5
Mao’s Bao,4059 High Line,10011,chinese,40.74807149,-74.00470625,restaurant,4
Pho Get About Mi,353 W 14th St,10014,vietnamese,40.7408261,-74.0047136,restaurant,3.5
Duchess Cookies,353 W 14th St,10014,dessert,40.7408261,-74.0047136,restaurant,4
MOMO CURRY,353 W 14th St,10014,japanese,40.7408261,-74.0047136,restaurant,3.5
Eatwell,353 W 14th St,10014,healthy,40.7408261,-74.0047136,restaurant,3.5
Enzo Bruni La Pizza Gourmet,353 W 14th St,10014,pizza,40.7408261,-74.0047136,restaurant,4.5
Shigure,277 Church St,10013,japanese,40.71853,-74.00477,restaurant,4
GST Greenwich Sports Tavern Village,1 7th Ave S,10014,american,40.72975,-74.0048,restaurant,3
Buddakan,75 9th Ave,10011,thai,40.74227627,-74.0048001,restaurant,4
Da Mikele by Luzzo's,275 Church St,10013,pizza,40.718477,-74.004802,restaurant,4
Roast Kitchen,199 Water St,10038,healthy,40.70683398,-74.00482674,restaurant,3.5
B Flat,277 Church St,10013,japanese,40.71856441,-74.00484344,restaurant,4
Keste Fulton,66 Gold St,10038,italian,40.709239,-74.004869,restaurant,4.5
Industry Kitchen,70 South St,10005,american,40.70494347,-74.00488257,restaurant,4
Café Altro Paradiso,234 Spring St,10013,italian,40.72549,-74.00489,restaurant,4.5
Woops! BakeShop,93 Worth St,10013,dessert,40.71657,-74.0049,restaurant,3.5
Gitano Jungle Room,23 Grand St,10013,mexican,40.72279,-74.00491,restaurant,4.5
Pho 60,1001 60th St,11219,vietnamese,40.63286105,-74.00495969,restaurant,4
I Love Panzerotti,220 Varick St,10014,pizza,40.72901,-74.005,restaurant,4.5
I Sodi,105 Christopher St,10014,italian,40.73347473,-74.00501251,restaurant,4
L'Artusi,228 W 10th St,10014,italian,40.733714,-74.005068,restaurant,4.5
Avocaderia,269 11th Ave,10001,healthy,40.7518801,-74.005134,restaurant,4
"Ellen Beckerman & Company, Inc.","64 Fulton Street, Ste. 403",10038,Theater,40.708769,-74.005136,cultural_center,-1
"Drama League of New York, Inc.",32 Avenue of the Americas,10013,Theater,40.72008,-74.005184,cultural_center,-1
Tetsu,78 Leonard St,10013,japanese,40.71733,-74.0052,restaurant,4
"Cherry Lane Alternative, Inc.",38 Commerce Street,10014,Theater,40.731451,-74.005203,cultural_center,-1
Mole,57 Jane St,10014,mexican,40.73822,-74.00524,restaurant,3.5
Moustache Pitza,90 Bedford St,10014,pizza,40.73235455,-74.00529382,restaurant,4
Fiaschetteria Pistoia,114 Christopher St,10014,italian,40.73316,-74.00537,restaurant,4
SHOJI at 69 Leonard St,69 Leonard St,10013,japanese,40.71772,-74.00538,restaurant,4.5
Brunetti Pizza,626 Hudson St,10014,pizza,40.73829,-74.0054,restaurant,4.5
"Ontological-Hysteric Theater, Inc.",260 West Broadway,10013,Theater,40.720404,-74.00544,cultural_center,-1
"Performing Artservices, Inc.",260 West Broadway,10013,Theater,40.720404,-74.00544,cultural_center,-1
AOA Bar & Grill,35 Ave Of The Americas,10013,pizza,40.72068785,-74.00544055,restaurant,4.5
Two Hands,251 Church St,10013,american,40.71782,-74.00547,restaurant,4
Dos Caminos,675 Hudson St,10014,mexican,40.74043305,-74.00547534,restaurant,4.5
Red Paper Clip,120 Christopher St,10014,american,40.73311,-74.0056,restaurant,4
Cookshop,156 10th Ave,10011,american,40.7454251,-74.0056084,restaurant,4.5
Helen's,22 1/2 Ninth Ave,10014,american,40.74029833,-74.00562667,restaurant,5
Hole in the Wall,15 Cliff St,10038,american,40.70837,-74.00563,restaurant,4
Seed + Mill,409 W 15th St,10011,healthy,40.7420723,-74.0056454,restaurant,4
Los Mariscos,409 W 15th St,10011,seafood,40.74207,-74.00565,restaurant,4
Atera,77 Worth St,10013,american,40.71694,-74.0057,restaurant,4
La Sirène-Soho,558 Broome St,10013,seafood,40.72436422,-74.00570869,restaurant,4.5
High Street On Hudson,637 Hudson St,10014,brunch,40.73888,-74.00574,restaurant,4.5
Dia Center for the Arts,"535 West 22nd Street, 4th Floor",10011,Visual Arts,40.747495,-74.005756,cultural_center,-1
Tandoor Palace,88 Fulton St,10038,indian,40.70917033,-74.00576636,restaurant,3
Indian Bollywood Drama,88 Fulton St,10038,indian,40.70912,-74.00578,restaurant,4
Bâtard,239 West Broadway,10013,american,40.7195533,-74.00579829,restaurant,4
Casa Taqueria,40 Gold St,10038,mexican,40.70875,-74.00583,restaurant,3
Bennie's Thai Cafe,88 Fulton St,10038,thai,40.709202,-74.005836,restaurant,3.5
"Printed Matter, Inc.",231 Eleventh Avenue,10001,Visual Arts,40.750489,-74.005858,cultural_center,-1
Cull & Pistol Oyster Bar,75 9th Ave,10011,seafood,40.74265894,-74.00592854,restaurant,4
"Ripple Effect Artists, Inc.",601 W. 26th Street,10001,Theater,40.750934,-74.005955,cultural_center,-1
"globalFEST, Inc.",601 W 26th Street,10001,Music,40.750934,-74.005955,cultural_center,-1
VillarHauser Theatre Development Fund,450 West 17th Street,10011,Theater,40.74369,-74.005955,cultural_center,-1
Brooklyn Chop House,150 Nassau St,10038,chinese,40.7115099,-74.00597,restaurant,4.5
Ground UP Productions,72 Barrow St. #2N,10014,Theater,40.731619,-74.005975,cultural_center,-1
The Lobster Place,75 9th Ave,10011,seafood,40.74274139,-74.00601181,restaurant,4.5
The Butcher's Daughter,581 Hudson St,10014,brunch,40.73639,-74.00606,restaurant,4
Los Tacos No.1,75 9th Ave,10011,mexican,40.7425547,-74.0060838,restaurant,4
San Marino Ristorante,66 Charlton St,10014,italian,40.72697,-74.00611,restaurant,4.5
Num Pang Kitchen,75 9th Ave,10011,vietnamese,40.74242509,-74.00612513,restaurant,4.5
Mémé Mediterranean,581 Hudson St,10014,seafood,40.736412,-74.00616,restaurant,4
Employees Only,510 Hudson St,10014,american,40.73343,-74.00617,restaurant,3.5
Shokunin BBQ,952 60th St,11219,japanese,40.63328762,-74.00621644,restaurant,4.5
Maman Tribeca,211 W Broadway,10013,dessert,40.7188969,-74.0062207,restaurant,4
Very Fresh Noodles,425 W 15th St,10011,thai,40.7423387,-74.00625,restaurant,4
brodo Broth Co.,496 Hudson St,10014,healthy,40.73288,-74.00625,restaurant,4
Restaurant  Taqueria El Maguey,3917 4th Ave,11232,mexican,40.652107,-74.006272,restaurant,4
"ArtCouncil, Inc.","210 Eleventh Avenue, Ste. 503",10001,Visual Arts,40.74986,-74.006291,cultural_center,-1
Distilled,211 W Broadway,10013,american,40.7189994,-74.0062975,restaurant,4
Frankie Portugal,457 W 17th St,10011,dessert,40.74395,-74.0063,restaurant,4
Wild,535 Hudson St,10014,healthy,40.73474,-74.00632,restaurant,4.5
Catch NYC,21 9th Ave,10014,seafood,40.740234,-74.006342,restaurant,4
Chelsea Art Museum,556 West 22nd Street,10011,Museum,40.747733,-74.006374,cultural_center,-1
RH Rooftop Restaurant,9 9th Ave,10014,brunch,40.73985,-74.00639,restaurant,4
Katana Kitten,531 Hudson St,10014,japanese,40.73425,-74.00639,restaurant,4
Okuda,458 W 17th St,10011,japanese,40.74379294,-74.00639842,restaurant,4
Maxwell's Bar & Restaurant,59 Reade St,10007,american,40.7147585,-74.0064063,restaurant,4
Sushi Uesugi,934 3rd Ave,11232,japanese,40.65604323,-74.00640663,restaurant,4
Japan Village,934 3rd Ave,11232,japanese,40.65597,-74.00641,restaurant,4.5
Flip Sigi,525 Hudson St,10014,mexican,40.73405,-74.00642,restaurant,4.5
Artichoke Basille's Pizza,114 10th Ave,10011,pizza,40.74402393,-74.00642203,restaurant,4
Milk Bar Fidi,110 Wall St,10005,dessert,40.704959,-74.006428,restaurant,4
"Meet the Composer, Inc.","90 John Street, Ste. 312",10038,Music,40.708173,-74.006464,cultural_center,-1
Terra Wine Bar,222 W Broadway,10013,italian,40.71928,-74.00647,restaurant,4
"Rector, Church Wardens, Vestrymembers of the Church of St. Luke in the Field",487 Hudson Street,10014,Music,40.732522,-74.006498,cultural_center,-1
Merriweather Coffee + Kitchen,428 Hudson St,10014,healthy,40.7305599,-74.0065,restaurant,4
Takashi,456 Hudson St,10014,korean,40.7313524,-74.0065048,restaurant,3.5
Decoy,529 Hudson St,10014,chinese,40.734196,-74.006519,restaurant,3.5
RedFarm,529 Hudson St,10014,chinese,40.7342,-74.00652,restaurant,4
Westville - Wall St,110 Wall St,10005,brunch,40.70478,-74.00652,restaurant,3.5
Il Mattone West Village,450 Hudson St,10014,italian,40.7312509,-74.0065302,restaurant,4.5
Gia Lam II,5414 8th Ave,11220,vietnamese,40.63871,-74.006577,restaurant,4
Gotan - Tribeca,130 Franklin St,10013,brunch,40.719255,-74.006607,restaurant,4.5
The Leroy House,430 Hudson St,10014,healthy,40.73063,-74.00661,restaurant,3.5
Beyond Sushi,75 9th Ave,10011,healthy,40.74246753,-74.00663249,restaurant,3.5
The Meadow,523 Hudson St,10014,dessert,40.7339953,-74.0066717,restaurant,4.5
The Warren,131 Christopher St,10014,brunch,40.7331,-74.0067,restaurant,4
Temple Court,5 Beekman St,10038,american,40.71132,-74.00671,restaurant,4
Magic Mix Juicery,102 Fulton St,10038,healthy,40.70961,-74.006735,restaurant,3.5
Augustine,5 Beekman St,10038,dessert,40.71141,-74.006814,restaurant,4
"Friends of the New York City Fire Department Collection, Inc.",278 Spring Street,10013,Museum,40.725767,-74.006851,cultural_center,-1
"Street Lab, Inc.",6 Varick St #10B,10013,Visual Arts,40.719451,-74.006861,cultural_center,-1
Dos Toros Taqueria,101 Maiden Ln,10038,mexican,40.70694053,-74.00688302,restaurant,4.5
Harry's Italian,2 Gold St,10038,italian,40.70755532,-74.00689817,restaurant,4
Fields Good Chicken,101 Maiden Ln,10038,healthy,40.70698382,-74.00693464,restaurant,4
Pastis,52 Gansevoort St,10014,brunch,40.73928,-74.00695,restaurant,3.5
EN Japanese Brasserie,435 Hudson St,10014,japanese,40.7306,-74.00698,restaurant,4.5
Hudson Clearwater,447 Hudson St,10014,brunch,40.73109,-74.00699,restaurant,4.5
Walker's,16 N Moore St,10013,american,40.71972,-74.00707,restaurant,4.5
Felice,15 Gold St,10038,american,40.70789,-74.00712,restaurant,4
Morimoto,88 10th Ave,10011,korean,40.74332,-74.00713,restaurant,4
Roti Modern Mediterranean,100 Maiden Ln,10038,healthy,40.706518,-74.007133,restaurant,5
Sheezan Restaurant,183 Church St,10007,indian,40.71566,-74.00717,restaurant,3.5
Museum Of Ice Cream,459 W 14th St,10014,dessert,40.741856,-74.0071724,restaurant,4
1803,82 Reade St,10007,brunch,40.715498,-74.007178,restaurant,4
Tribeca's Kitchen,200 Church St,10013,american,40.71627055,-74.00722259,restaurant,4
Giardino D'oro,5 Gold St,10038,italian,40.707537,-74.007226,restaurant,4
"Learning Leaders, Inc.","80 Maiden Lane, 11th Floor",10038,Visual Arts,40.707116,-74.007329,cultural_center,-1
